id,enlem,boylam,ad
816,-8.96381,-52.96044,KCW
817,63.46468,-44.86586,VZD
818,35.37773,-5.02362,EJB
819,-28.95972,136.08812,ASY
820,-23.26191,-31.228,TTR
821,-65.26456,142.44328,UKN
822,35.59749,83.30614,DNR
823,-61.76613,-129.31301,NPT
824,29.27621,-53.5971,QSS
825,-32.06195,-23.65312,SRZ
826,-58.14798,55.97653,ONF
827,37.56595,56.82092,DUA
828,-67.35239,169.06691,EBT
829,34.63235,85.05383,AXZ
830,80.73453,-29.21298,LIU
831,39.41395,120.64188,MYQ
832,-36.2047,-96.62367,QLC
833,-50.59703,129.41886,LYQ
834,84.66667,-88.39166,PNB
835,6.46454,67.67934,FVG
836,33.09321,-90.455,DEO
837,-62.82064,21.18423,QLC
838,-30.2178,101.65534,CFT
839,-70.17993,-160.40602,EYI
840,45.44005,158.84928,SIJ
841,-36.85177,-41.61832,CQG
842,16.47365,123.6364,CBR
843,50.65909,87.26777,PZP
844,20.69739,-88.63176,GPK
845,55.02388,-6.63818,KZB
846,80.72292,45.77753,QHV
847,-70.18748,-45.1765,ZTU
848,17.18262,-5.23477,ORN
849,6.43848,80.64845,JYO
850,52.43178,-119.00849,PGL
851,66.97733,-43.27342,FIR
852,-59.14115,-172.22238,AXK
853,-24.36234,3.04792,XCP
854,-34.21791,-129.02021,JKJ
855,-70.54205,78.35743,PJP
856,11.77672,7.58769,MNT
857,37.37737,-66.59614,OSQ
858,-60.18565,118.50092,LWA
859,-31.94115,-65.25639,VWE
860,14.11562,-55.3752,MOB
861,33.82143,-21.98248,NVW
862,79.42922,174.60091,JJE
863,-49.16213,3.74248,JYW
864,72.67797,-60.25312,YDX
865,-55.47124,14.42763,BOG
866,-72.32827,-44.9821,BMM
867,-27.38918,44.39836,ITR
868,-23.96262,-29.4227,JMY
869,-13.63481,108.20534,MBP
870,86.35393,-22.78285,FTF
871,2.69747,-37.60714,SZS
872,55.27725,-21.86253,GEV
873,81.21552,59.1696,PEM
874,78.34316,115.61754,MXS
875,62.21946,49.77913,MCP
876,-82.2542,-130.09031,PCA
877,73.39838,155.23655,UWU
878,-22.10028,-73.65474,EWK
879,54.27542,-14.24486,MSR
880,77.99706,-82.9829,QWH
881,8.06682,117.23099,UTY
882,10.88513,-31.06135,TDS
883,-69.05165,177.73999,UXL
884,-77.11488,176.54821,MRE
885,35.61089,166.15029,ZXB
886,-20.41844,171.54254,EMF
887,42.81636,93.29978,ZNY
888,52.17615,-105.56214,NGK
889,-38.84768,-29.95606,MYQ
890,86.61489,12.65601,XOO
891,86.64824,-74.27558,EVC
892,8.57386,-32.58243,SOE
893,-5.84816,-112.38769,UVH
894,-53.93948,8.38251,YCT
895,-8.08582,3.77569,PMX
896,38.92285,25.9509,DWD
897,25.64671,87.50342,QCT
898,-17.48067,79.58177,UZA
899,72.84962,74.15345,UXG
900,-77.25018,102.67087,BYJ
901,7.53324,89.71461,GVP
902,-17.05784,113.9507,VHB
903,84.39007,-48.14717,URL
904,-31.18877,-39.33928,LZN
905,1.19694,46.1668,JTQ
906,84.01151,8.52427,AUW
907,35.61906,-138.93244,RLJ
908,-41.06852,-165.44193,YEP
909,70.36067,100.36472,LZF
910,12.62583,-90.52443,NWS
911,-47.49721,-128.79661,PKF
912,32.35397,-160.22115,FDT
913,81.93751,7.86132,NLA
914,52.54119,145.27356,JTC
915,15.86472,-61.77061,WCM
916,83.01154,-135.26055,AQQ
917,18.67053,136.89109,MLT
918,-68.86177,-79.42268,RIN
919,47.4003,38.0923,XWP
920,-19.09971,28.14946,UXK
921,-38.90433,104.99332,KSC
922,-32.33986,7.42649,LWC
923,1.83598,33.88593,FEU
924,54.49972,-45.01978,UZS
925,-42.19636,94.02777,OLL
926,58.11464,69.65974,QUH
927,38.44183,-45.13307,KAV
928,-5.50978,11.86862,WKQ
929,72.2588,-80.395,DLU
930,-9.19354,-103.84302,UIF
931,-17.03471,40.19798,KEE
932,31.86177,14.66452,OUS
933,-68.79285,148.91823,TFJ
934,-58.00084,-0.68874,TSE
935,56.62352,32.59899,WFE
936,-81.90768,-100.85213,WXU
937,15.283,-123.72748,NLX
938,-16.23725,-166.44031,GDK
939,52.71605,112.77577,PIR
940,-74.91765,-170.51118,GQE
941,77.42839,-148.61538,LJF
942,-33.06508,-178.63358,MVR
943,27.75818,93.54702,THQ
944,57.96163,-169.40281,TTS
945,-8.58975,-144.75905,ZBX
946,-7.82859,-52.25161,MXA
947,-48.51466,-49.62864,WZR
948,-22.86043,112.49438,HHI
949,3.24966,112.63627,HOJ
950,-33.61081,-142.61491,YSC
951,60.41583,153.72743,RLY
952,86.06992,154.42567,ZDF
953,-66.12835,-83.85546,BJV
954,36.86402,-88.11862,KLN
955,35.30369,-133.07514,BLJ
956,-19.36231,-76.95433,ALF
957,76.98214,76.13098,HZT
958,-2.51682,25.86066,MBE
959,62.35449,111.38724,ELC
960,-77.28847,-148.74996,HGJ
961,-35.37683,28.58376,BOF
962,-28.0664,150.5197,OMA
963,-21.27201,-7.19129,TUJ
964,-37.01494,159.04859,EDZ
965,71.80809,131.9723,AZO
966,74.82609,89.88421,CXN
967,42.33068,11.85291,YIO
968,-59.06642,123.28379,NBV
969,-8.34102,73.8331,UGZ
970,8.10487,24.64213,MTI
971,-28.58693,122.51438,DNC
972,71.94751,-178.53452,GIV
973,80.21146,113.40524,RAT
974,-27.9404,0.71708,HOI
975,-8.07742,61.10439,UZP
976,-33.12971,-155.12057,KPS
977,24.56801,-103.23027,VQF
978,43.6179,34.18723,AWN
979,-81.00914,-120.30832,IAL
980,-70.23528,-18.63695,MZT
981,39.77755,-4.61562,DRG
982,-63.18422,-129.24344,AHN
983,-57.33139,-10.98194,XZS
984,-50.45704,141.2856,JAX
985,-18.82894,157.11937,VNY
986,-82.84191,94.85512,MAZ
987,-23.56746,149.37589,KUD
988,-32.09574,30.21854,QRR
989,-13.87404,-102.84212,HLZ
990,-23.45808,-20.1095,WNT
991,-23.77062,-163.88058,SNW
992,3.22041,-99.38758,TEB
993,71.86331,-121.90343,LIZ
994,52.81884,125.11553,OQS
995,-19.33879,169.0728,TTR
996,49.96212,106.43331,GVQ
997,35.32146,175.31079,GLW
998,-1.10131,161.12453,ADS
999,31.01234,123.06358,GSB
1000,-76.97664,86.72941,SKG
1001,-44.78355,-33.61042,QQW
1002,52.85694,-27.0471,ODL
1003,56.01942,13.78538,LNX
1004,-74.66771,-152.96866,XOI
1005,-34.34835,-150.76282,BBB
1006,80.58128,-112.78675,ZTQ
1007,-12.56794,67.66801,VBC
1008,-43.60285,-48.09049,MUT
1009,-25.06246,42.49834,XDE
1010,19.47854,-133.58271,JZK
1011,-51.28027,-61.06353,OYS
1012,30.6201,68.22583,PVF
1013,-63.81787,-26.43789,XHQ
1014,43.54466,-122.76286,AXM
1015,-51.06265,-161.76125,BFX
1016,65.95336,-80.23607,OKH
1017,-4.34933,-96.86357,WXB
1018,84.07576,118.38928,WVV
1019,22.63635,168.00004,VXI
1020,-77.29826,-101.95272,WMS
1021,46.5193,85.4987,VRQ
1022,83.47301,95.15955,INE
1023,30.53407,14.34209,NSU
1024,-7.52652,37.48966,KXH
1025,-45.44558,34.82539,AZF
1026,22.50433,-132.31273,AFN
1027,20.76728,-36.78986,FUB
1028,-38.7887,-104.55609,CNR
1029,-72.96985,-69.70961,JUU
1030,-79.12847,160.30261,ULP
1031,65.82251,-105.71051,RGV
1032,11.93377,-14.48102,FEI
1033,84.06919,31.87881,UNA
1034,58.46019,94.38631,RFK
1035,-46.90853,-80.37042,RHA
1036,-20.4155,-162.99605,LJW
1037,67.26065,-5.57717,CQJ
1038,27.48005,168.01533,DKO
1039,53.26573,59.95567,KZP
1040,42.72197,122.76883,BAZ
1041,83.919,124.00977,LGL
1042,81.69062,65.37484,QND
1043,-5.7776,126.78803,AZQ
1044,-0.38393,-153.60816,APG
1045,-30.14875,-94.8931,SQM
1046,8.90083,71.72852,LMU
1047,66.63284,23.37406,KGY
1048,-22.38831,63.07617,XDW
1049,31.15806,-133.69404,NCG
1050,-60.84553,154.19358,JNQ
1051,38.18737,-45.94342,OUY
1052,-85.95886,-128.26188,FJD
1053,20.46183,73.47804,QWV
1054,-15.79274,126.36848,TLT
1055,45.70509,112.81102,DOB
1056,-73.09597,93.36461,WVT
1057,-61.8026,44.10257,XLV
1058,73.08089,-34.2477,YAK
1059,5.1422,-30.53268,ROY
1060,-36.00607,13.00148,XZL
1061,60.8077,168.13682,JUR
1062,37.83527,-35.06181,WSP
1063,-27.0224,-54.11529,FNW
1064,-35.17499,33.00525,SPO
1065,-43.99933,-72.4721,ODB
1066,-84.94847,139.99182,KHE
1067,-53.83747,177.63286,PTA
1068,-30.98815,-132.75698,WXD
1069,79.50138,-156.52786,PMM
1070,-38.19264,-161.25646,XBK
1071,81.55981,58.34523,KPK
1072,43.47178,-108.26337,JXE
1073,-13.96002,-177.44285,YHG
1074,75.85893,171.46485,ZWO
1075,84.77814,46.56119,CGW
1076,-5.99256,-154.38285,WLP
1077,-24.9172,74.01205,FXK
1078,74.42694,8.44104,TBV
1079,55.05187,-156.1472,JWZ
1080,-31.05871,61.93058,FFG
1081,13.76403,150.67962,ZIC
1082,66.66418,43.89148,AVK
1083,-39.09549,131.5644,JOD
1084,-87.73985,105.6195,DXS
1085,89.74208,-145.92735,AUU
1086,56.42007,-145.86512,OUD
1087,10.44533,-157.33181,MCB
1088,11.86312,-178.41089,RYM
1089,-51.15789,-76.71138,RXW
1090,17.48581,42.41335,XLS
1091,10.77558,94.22438,RVW
1092,60.65289,148.39507,WSU
1093,-68.76101,-69.09084,XGE
1094,72.93819,-116.58354,PGD
1095,-46.51861,-121.72635,TKW
1096,-71.07269,-160.59384,UUW
1097,52.18029,-28.22713,IWE
1098,48.48505,17.2894,KQK
1099,-64.86458,-45.72417,LYL
1100,36.90613,-178.71225,JVG
1101,78.02874,116.95265,BOS
1102,63.736,144.06193,UQH
1103,-63.62104,-162.93987,THH
1104,41.90786,38.74612,PFP
1105,78.4183,97.49261,PCB
1106,56.59344,-150.88617,PZH
1107,28.23351,129.78869,HVY
1108,11.04476,-55.02562,BFJ
1109,-31.12228,-93.78444,XMG
1110,65.67426,-113.02351,TYY
1111,74.5306,-122.84846,PIW
1112,89.78344,-142.61944,SHZ
1113,-33.74386,148.92972,NEU
1114,12.26407,93.97566,OKR
1115,57.03482,-108.85036,FBP
1116,15.00154,-131.92305,SKR
1117,1.30864,-32.28788,QPT
1118,-89.74416,95.4808,VRG
1119,4.56447,93.72783,QRD
1120,88.55674,167.75045,FFA
1121,63.64161,57.05453,AKI
1122,47.23583,59.92697,ZWR
1123,-83.99939,150.9692,QCN
1124,-54.89442,148.8135,ECM
1125,-8.07102,166.93633,RKF
1126,39.46886,38.66896,EOH
1127,-82.66086,-114.3246,RAK
1128,50.19345,-37.68211,XGM
1129,44.60431,61.40766,XMG
1130,18.81823,46.29724,AFU
1131,-69.38642,31.12047,KFV
1132,46.00511,6.21583,HZJ
1133,0.31287,71.302,XLV
1134,86.96001,-25.7918,RHM
1135,4.81965,-84.19934,OZZ
1136,-33.41532,71.35133,ZEZ
1137,76.44423,-96.00511,KRG
1138,-2.01305,162.30011,WTU
1139,25.28774,-164.56691,TQQ
1140,5.55886,31.43496,KGU
1141,41.57334,-48.66256,LSP
1142,-31.59127,-100.3811,WED
1143,41.39727,140.30755,TVM
1144,41.17719,84.71256,AWX
1145,-58.47789,-151.46575,LAM
1146,34.81661,-139.94832,TIS
1147,-44.90469,-94.82471,SXV
1148,-65.87463,-89.06891,SGD
1149,52.45317,-63.59017,QRJ
1150,67.68869,97.1099,HXL
1151,-69.65838,12.20916,JPM
1152,3.73414,-71.59331,XQM
1153,33.32212,-127.75821,SOI
1154,-46.78839,-51.41184,DOO
1155,-64.30995,-161.14624,SDI
1156,-38.33753,124.79176,YUI
1157,-43.10717,-94.70043,WXL
1158,-27.861,-26.85575,AOW
1159,43.29069,20.59679,BXK
1160,42.69878,-115.59437,BNZ
1161,69.2911,2.25672,MSR
1162,36.42274,-179.06861,JFL
1163,22.21034,-50.19621,CYO
1164,-70.19158,62.23043,ESP
1165,37.79966,-98.72835,SOK
1166,13.81125,-83.61774,UEY
1167,0.66012,-174.30513,QOF
1168,-45.53711,146.59122,VRR
1169,24.31099,97.67189,LZL
1170,15.2003,-110.42372,PSN
1171,-77.54207,-6.38034,HLI
1172,-7.12946,66.99086,WHA
1173,53.37308,-151.18668,UIT
1174,-69.94582,39.19151,UGG
1175,40.29091,-35.5842,OCL
1176,-64.08189,-10.6221,QTS
1177,85.47498,136.79583,KEI
1178,-3.53813,-78.43693,EVN
1179,26.50729,-178.5675,KMN
1180,-33.7987,-82.1029,SKO
1181,-74.41703,87.2552,NRG
1182,50.43426,39.32818,SRP
1183,40.72771,57.8046,QDJ
1184,-76.82491,71.52733,MFH
1185,-67.83874,-22.10117,MMQ
1186,42.15986,-4.03908,HDM
1187,-66.33323,115.41203,JWO
1188,6.94062,-1.48353,KOM
1189,77.40199,38.60472,BVK
1190,21.09215,110.8336,YDH
1191,-56.92848,148.53813,NFV
1192,14.79106,-83.73851,FNU
1193,60.9715,-63.83363,YIM
1194,-78.13337,145.30072,XCB
1195,-84.2238,28.33489,DGG
1196,-67.00158,-58.71018,CCE
1197,43.38361,-21.3653,ODM
1198,71.30088,1.47495,BGZ
1199,76.05808,-45.70344,YEZ
1200,-14.41757,21.99551,AQN
1201,10.74477,122.67443,FZM
1202,-21.10794,177.40867,IBQ
1203,21.40964,3.60195,NRC
1204,58.7894,45.75627,MDZ
1205,-1.83082,-41.91586,KUA
1206,13.04479,-153.33052,PBD
1207,-2.58033,123.07435,ZDP
1208,52.10504,-130.69176,NCO
1209,61.85672,-179.7779,ZVJ
1210,24.69187,-138.71345,ARE
1211,48.33749,45.57457,TGX
1212,-10.57273,-6.91101,QBW
1213,28.12996,-140.16271,ILW
1214,-50.68854,0.9,FRY
1215,-78.94526,-128.73825,HHO
1216,44.68564,-140.11715,NLW
1217,-51.57728,-41.2003,MMC
1218,52.82319,112.1542,JMH
1219,3.42736,37.61404,ING
1220,-11.9191,55.97365,WLU
1221,-75.93645,157.27911,AKH
1222,40.29724,-140.59254,JXR
1223,-58.90979,85.26955,KDU
1224,34.9277,67.47137,ERJ
1225,52.72545,164.28192,GWC
1226,-74.06264,-73.65953,OOZ
1227,-86.65526,-144.45882,CQO
1228,-76.59946,1.2962,OHF
1229,17.52829,129.47357,TNI
1230,57.86042,-89.50055,FDH
1231,64.89164,172.7051,IFD
1232,1.28146,71.20438,XQD
1233,-3.31624,59.56196,WTO
1234,-11.047,-71.04529,WTG
1235,-5.96241,-70.1801,JSI
1236,-41.62239,105.05856,XEV
1237,-47.63695,172.17547,LEO
1238,62.10419,121.07893,UHL
1239,-55.80102,-91.43817,RQQ
1240,-52.00576,41.28775,LDR
1241,45.59246,177.21788,RTA
1242,-63.15136,-80.13623,BWP
1243,14.21611,-13.67984,MLZ
1244,-25.24069,97.11154,GYR
1245,37.71243,-108.25485,OVE
1246,-7.08266,-159.81315,XGZ
1247,6.38832,163.79923,MIC
1248,38.32449,-33.53198,PDU
1249,-12.33308,-48.3116,MGN
1250,36.34436,25.35268,GTB
1251,28.84666,100.66402,YAC
1252,89.14972,-149.67641,QKW
1253,-14.60388,168.81559,LTR
1254,-8.85303,122.88771,GEY
1255,8.72029,-144.13986,ONH
1256,29.2073,-8.17711,YFF
1257,-73.43576,-165.77003,VUU
1258,2.02071,-18.07859,ZHZ
1259,-46.98531,-115.87931,PEE
1260,-3.34436,-143.97533,TUP
1261,0.6999,22.70993,ERB
1262,-62.16025,-15.45808,GER
1263,-8.12053,-62.00956,BVO
1264,62.13739,68.77974,RGU
1265,38.57105,-82.42881,ZGT
1266,-6.9876,50.93255,MTD
1267,14.07688,43.15904,DBF
1268,-6.71373,-115.8251,VJT
1269,0.16257,83.68474,NHV
1270,-53.96981,9.9045,WAD
1271,72.84778,46.26239,CHA
1272,-1.71808,54.57575,PZL
1273,-10.64654,-3.46123,KOB
1274,-19.7401,87.99397,TKR
1275,18.31384,41.15007,AXX
1276,39.78121,-16.17518,EWI
1277,10.02091,-25.0311,VSB
1278,-7.5097,-40.04307,PUP
1279,42.34758,141.77643,VOA
1280,11.1515,73.94504,HYN
1281,-23.89828,-129.0124,SHK
1282,77.79666,32.8006,URZ
1283,65.44104,-140.45624,BZM
1284,67.73761,-174.38829,AWO
1285,-23.53957,81.63882,RST
1286,72.48019,56.29948,MIK
1287,13.04079,-37.85918,KIN
1288,-60.33607,72.27923,UJO
1289,-21.4225,-169.21002,FWY
1290,17.88648,88.14745,AJR
1291,52.60212,116.57897,LIH
1292,-35.99354,143.98892,PLK
1293,71.08854,94.50977,BAM
1294,-9.33917,-85.02498,XFS
1295,72.16587,-79.50976,FYZ
1296,-88.97126,87.94037,YLO
1297,-84.85744,-141.76289,ODU
1298,-63.91568,160.52801,ZPA
1299,-42.81349,-109.81366,GUE
1300,-49.15668,-123.58875,XRJ
1301,-63.43141,45.99993,ESX
1302,37.65042,82.89977,NZN
1303,22.41872,161.47917,JXP
1304,-57.00699,-119.47725,KJH
1305,67.3745,-166.51982,ZXL
1306,4.90115,-1.4394,PAA
1307,-62.64797,127.32965,HDZ
1308,62.52114,-23.94607,ALY
1309,6.00764,13.57626,OHZ
1310,85.99381,93.97759,ZRA
1311,66.93886,-141.33749,GVF
1312,19.50018,62.85736,OIL
1313,-12.20039,-120.0666,KHO
1314,36.53537,119.00618,JSL
1315,72.38257,-132.77064,VTA
1316,44.33958,-12.9718,NZB
1317,51.42612,-22.72875,YRF
1318,-18.77853,-149.0444,XGE
1319,37.39354,-154.96844,ZNM
1320,-81.93107,-95.35102,AFN
1321,-19.26671,24.66785,FKS
1322,59.51764,68.03113,NWX
1323,30.13176,76.3469,PJD
1324,5.37601,105.69117,SJN
1325,77.08239,-122.27141,TST
1326,-17.0889,100.62363,LPO
1327,60.5814,-138.15753,NYZ
1328,-23.26608,32.19558,ZEV
1329,-33.92449,-73.9846,OIF
1330,-22.07998,29.53887,TNW
1331,40.38282,-28.60972,UPP
1332,-55.57716,-8.80375,XOA
1333,-55.57086,-57.56813,ZQZ
1334,12.48355,82.50576,UYI
1335,11.4036,-91.84022,TJB
1336,-86.14481,56.8536,SPN
1337,70.49394,-22.02901,BNY
1338,-57.45735,-47.84066,CTU
1339,-87.68633,-122.30176,UJK
1340,-18.91722,-82.85121,PBD
1341,-61.9865,95.00572,KPK
1342,49.37288,158.7293,XOT
1343,71.86121,141.30217,LJI
1344,-1.35676,152.25216,ZSK
1345,-31.53369,-99.83827,TQF
1346,-74.69548,0.76034,KCT
1347,9.14956,-85.57171,UMM
1348,89.55468,-158.08324,FVU
1349,-41.71349,150.16433,DAF
1350,50.157,173.30214,IRA
1351,56.31637,98.37826,IEL
1352,-43.87307,172.50942,OHE
1353,55.92109,177.73104,NUH
1354,44.59897,86.89734,IXF
1355,-84.77298,-40.51391,ONG
1356,54.04457,5.68604,TPV
1357,58.91132,46.30554,WZI
1358,-46.57064,-111.41868,SZN
1359,-78.7715,-120.27873,FFR
1360,43.52752,-26.74509,EQY
1361,-78.7759,-116.50753,BVO
1362,37.65385,-164.64654,MEF
1363,86.67697,102.77624,WCB
1364,79.74947,73.49231,BKZ
1365,59.95724,-83.58765,QYH
1366,-70.87217,149.67981,FBQ
1367,29.99115,1.29972,IPR
1368,49.58833,-177.23756,PMR
1369,-68.33233,-14.37803,YMW
1370,23.53317,80.53331,KND
1371,6.99409,77.73282,YKL
1372,-0.8072,118.96868,CTX
1373,45.72718,156.18044,MVB
1374,-51.74109,-159.90551,RCU
1375,-13.38293,-174.33306,PMN
1376,-42.53206,-101.90798,JTF
1377,2.04403,106.2359,ACM
1378,-77.51896,-75.77974,URQ
1379,-6.74337,70.2647,YHV
1380,68.16162,96.62818,QBD
1381,-67.12938,-160.5916,VOX
1382,83.41144,142.44173,ZZN
1383,78.98578,54.94136,WGE
1384,-1.1289,127.90644,YAV
1385,47.16841,-50.97181,QXR
1386,-65.65038,-21.69242,RRU
1387,73.3499,141.3309,VJZ
1388,9.22071,151.73813,CMH
1389,-25.9726,32.81807,AHX
1390,24.93368,144.1421,ZTO
1391,-79.61381,-143.38132,UTG
1392,-29.3139,-177.47223,TNC
1393,40.79906,-9.70771,WGE
1394,57.05659,-175.95809,EHZ
1395,84.14018,-157.31707,GSZ
1396,-23.77475,-26.23373,NSX
1397,10.96961,-67.95725,PJQ
1398,5.20621,146.88881,NZB
1399,85.04943,-149.98819,YDP
1400,-89.95503,-108.08566,PFQ
1401,-7.3538,-176.31378,WKW
1402,73.86574,165.12041,BGK
1403,2.46934,-100.80326,GMY
1404,3.14025,-93.83167,LWO
1405,65.8588,-119.62544,UQI
1406,-36.53245,23.4936,PJS
1407,7.70093,86.52109,NYP
1408,80.30084,91.27039,CEQ
1409,73.78151,-103.0447,PWL
1410,-29.23216,27.90088,KHE
1411,85.73179,61.67814,OBE
1412,43.18381,52.13843,WPK
1413,-84.38508,64.69373,XHX
1414,79.78508,164.80749,LBV
1415,82.88865,-96.64349,JXI
1416,-65.07869,92.2941,JXI
1417,-27.13602,67.8416,YYH
1418,71.50251,169.74028,EKC
1419,31.06501,-154.33626,CKM
1420,-21.83708,67.71724,GHX
1421,-34.85493,-37.8463,FEV
1422,74.16464,26.1029,EYT
1423,-89.15432,-4.72561,QGB
1424,-80.99007,-117.00034,WWG
1425,-33.05436,76.78085,AZI
1426,13.51323,163.41321,UUH
1427,-6.06655,-89.48528,FTQ
1428,-56.77314,-146.46192,ENU
1429,-63.30988,96.43128,FVW
1430,59.64968,168.60575,WRO
1431,-6.85202,-26.2082,AQX
1432,-39.41483,-74.34698,ZMW
1433,-56.65779,153.92847,RFG
1434,87.03608,-79.07347,RWF
1435,55.17866,44.68088,NET
1436,-75.34608,166.84014,HDN
1437,9.1348,-49.81318,ZZB
1438,71.4832,-168.75694,LOT
1439,-35.60363,-17.16575,KYG
1440,-87.73817,31.08477,RDX
1441,-2.6266,-131.84886,YTE
1442,-11.4439,9.86449,TGE
1443,-53.97483,-145.66688,KGU
1444,-87.5579,-82.5436,GJH
1445,71.8407,-133.03253,RWR
1446,-85.75903,72.03838,BRY
1447,40.42776,54.91115,SRX
1448,76.42158,-82.81642,OSF
1449,65.97555,82.37294,VYA
1450,62.75563,-47.85851,VNG
1451,-52.56879,111.51645,FPT
1452,-65.49121,153.95529,ZQV
1453,69.41532,55.1373,BYM
1454,-77.02021,-72.56691,MDC
1455,1.8542,-5.37053,VVR
1456,-7.17546,152.34471,VIR
1457,-11.65187,47.74246,DWV
1458,27.32913,90.15588,DMT
1459,6.66437,-148.21411,VOH
1460,-24.9681,-141.89498,FQG
1461,-73.28805,174.51709,RRS
1462,-52.33912,-115.49163,ABC
1463,-63.1691,-64.75445,OMU
1464,68.66775,160.20478,IBR
1465,16.28871,-92.7885,ZGI
1466,-14.09552,-28.4169,MSQ
1467,17.8144,89.77745,UKO
1468,4.35967,-125.49629,IPX
1469,-3.77648,-52.02673,IJB
1470,16.96909,-43.3724,XCT
1471,-69.37662,-4.52286,JXO
1472,-74.33112,54.31152,ZCB
1473,15.39287,9.053,HHC
1474,-12.50669,55.37779,MTJ
1475,-14.81451,91.85508,CZP
1476,-19.74231,-73.79632,PVD
1477,85.25704,-178.95758,RAN
1478,41.43738,131.9815,PJV
1479,-19.00784,-122.6491,VXI
1480,28.66126,54.11757,MKN
1481,25.5703,20.18804,ZXC
1482,-68.77671,-10.49496,ABN
1483,-53.09861,-31.20407,UQZ
1484,-89.67498,171.2963,QOM
1485,-32.93944,2.09864,HMX
1486,74.84766,162.12353,IGB
1487,12.78926,123.12101,MHA
1488,-47.83989,122.42295,CTG
1489,-81.43702,-147.68011,LBV
1490,-56.10273,10.3723,PWQ
1491,39.71727,-35.71555,QZP
1492,36.94827,-50.11237,WEJ
1493,25.63647,-74.7305,GMD
1494,-11.3507,-105.68274,WZG
1495,-28.67102,-177.87317,URL
1496,27.2504,-65.68494,QAK
1497,-30.13126,-115.1498,KYV
1498,24.8369,119.31207,BCQ
1499,24.78185,4.65822,UOM
1500,25.70701,-128.25684,ZMF
1501,-7.2387,126.50843,AGT
1502,59.14431,-9.33755,UPF
1503,-58.60332,174.38082,MHA
1504,54.61601,10.79996,ORC
1505,12.44741,82.69191,RTF
1506,59.6197,139.2268,EIS
1507,68.67535,166.67315,SLZ
1508,-31.46195,123.8202,TCL
1509,22.60882,-138.23075,WWM
1510,16.58769,-152.88933,KAR
1511,24.59627,120.77313,OMU
1512,-55.93435,-74.38332,KCP
1513,-74.17652,-104.09786,FUE
1514,49.27559,178.47121,QSN
1515,-80.24565,-75.02137,HCX
1516,89.60057,113.30427,YXF
1517,-72.67332,-68.85254,IZX
1518,43.29658,-152.91934,FIC
1519,3.91065,-22.0715,JGX
1520,27.35362,59.01728,JVJ
1521,52.8864,-59.49963,SQM
1522,81.27129,-9.35001,SWJ
1523,-33.51967,26.86941,RMJ
1524,73.09574,76.238,KFA
1525,-38.2536,-30.94377,WBX
1526,18.07855,76.01683,QTN
1527,-46.78412,68.54425,KMS
1528,30.38086,1.64008,FBY
1529,-79.42342,156.91155,FZO
1530,-9.90793,-58.89053,XDT
1531,28.8529,-18.67921,TYE
1532,-33.17227,154.30252,NEZ
1533,22.63476,-71.10707,KKN
1534,-25.89686,171.83022,WXY
1535,-71.54891,-117.4305,CWR
1536,-38.06886,20.78317,UED
1537,49.00002,86.77456,ZYR
1538,-85.0636,114.25867,FCI
1539,51.25946,172.43974,DZE
1540,-27.67239,-58.93874,ZRN
1541,6.98605,-59.90727,GDR
1542,-48.77466,75.15687,OCA
1543,30.92892,141.33863,NQR
1544,-81.61933,165.67086,RAS
1545,40.66456,-119.18552,ULN
1546,-23.30983,13.46434,NGP
1547,-28.35181,161.4235,PUS
1548,-59.02922,111.36123,YGY
1549,-27.598,-175.30586,XMK
1550,-50.73803,-4.59495,ODV
1551,-4.10457,118.99709,WHZ
1552,-18.88325,-141.78949,IAF
1553,-67.59089,-125.21998,MNY
1554,70.97358,-155.75549,OEC
1555,67.86399,178.56489,TPS
1556,13.14044,146.138,WPP
1557,19.41407,27.34686,ZBT
1558,-83.30614,-93.48512,ODN
1559,-38.46042,-178.67471,BRM
1560,26.35666,-141.75914,SFW
1561,68.8143,145.68392,JVO
1562,-83.7569,15.56223,DJC
1563,30.68144,152.82391,QOA
1564,85.6231,-166.5653,WKN
1565,7.23413,-21.92639,FWB
1566,-62.25289,89.82811,TMF
1567,-67.26955,-88.82191,TNW
1568,63.17518,113.61714,EOH
1569,71.49738,6.09143,IYY
1570,-44.37959,-63.70214,HVB
1571,32.34317,160.22662,UNO
1572,-38.88634,174.04783,XNP
1573,50.30631,28.65649,QEL
1574,35.15126,19.36755,SNQ
1575,46.90499,-10.47631,MKE
1576,-79.25298,80.93337,RFS
1577,-4.07783,161.94254,ZOA
1578,-85.49838,-27.6673,FZF
1579,-0.65061,-150.85517,EAP
1580,41.97502,-35.14918,PIS
1581,78.12053,120.35415,KEE
1582,86.45581,-38.3481,GKR
1583,-36.77755,-108.57902,KVG
1584,-65.98813,153.25583,LYA
1585,-14.73758,10.6729,IME
1586,-32.98033,107.80413,FTE
1587,-47.09342,-102.55708,KFX
1588,-38.9338,-66.09897,VOA
1589,-45.40724,-57.95043,WFJ
